Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
12.01.2024 06:10,44,0.668,4.2
12.01.2024 06:00,43,0.616,4.2
12.01.2024 05:50,44,0.668,4.2
12.01.2024 05:40,45,0.721,4.2
12.01.2024 05:30,44,0.668,4.2
12.01.2024 05:20,43,0.616,4.2
12.01.2024 05:10,45,0.721,4.2
12.01.2024 05:00,44,0.668,4.2
12.01.2024 04:00,44,0.668,4.2
12.01.2024 03:00,43,0.616,4.2
12.01.2024 02:00,44,0.668,4.2
12.01.2024 01:00,45,0.721,4.3
12.01.2024 00:00,45,0.721,4.3
11.01.2024 23:00,44,0.668,4.3
11.01.2024 22:00,45,0.721,4.3
11.01.2024 21:00,45,0.721,4.3
11.01.2024 20:00,45,0.721,4.3
11.01.2024 19:00,45,0.721,4.3
11.01.2024 18:00,44,0.668,4.3
11.01.2024 17:00,46,0.776,4.3
11.01.2024 16:00,44,0.668,4.3
11.01.2024 15:00,45,0.721,4.3
11.01.2024 14:00,46,0.776,4.3
11.01.2024 13:00,44,0.668,4.3
11.01.2024 12:00,45,0.721,4.3
11.01.2024 11:00,44,0.668,4.3
11.01.2024 10:00,44,0.668,4.3
11.01.2024 09:00,46,0.776,4.4
11.01.2024 08:00,45,0.721,4.4
11.01.2024 07:00,46,0.776,4.4
11.01.2024 06:00,46,0.776,4.4
