Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
13.05.2024 07:10,24,0.0711,14.4
13.05.2024 07:00,24,0.0711,14.3
13.05.2024 06:50,23,0.0608,14.3
13.05.2024 06:40,23,0.0608,14.3
13.05.2024 06:30,23,0.0608,14.3
13.05.2024 06:20,23,0.0608,14.2
13.05.2024 06:10,23,0.0608,14.2
13.05.2024 06:00,23,0.0608,14.2
13.05.2024 05:00,23,0.0608,13.9
13.05.2024 04:00,23,0.0608,13.6
13.05.2024 03:00,23,0.0608,13.3
13.05.2024 02:00,23,0.0608,13
13.05.2024 01:00,23,0.0608,12.9
13.05.2024 00:00,26,0.0941,12.9
12.05.2024 23:00,42,0.542,13
12.05.2024 22:00,43,0.593,13.1
12.05.2024 21:00,43,0.593,13.2
12.05.2024 20:00,43,0.593,13.3
12.05.2024 19:00,43,0.593,13.4
12.05.2024 18:00,44,0.647,13.5
12.05.2024 17:00,44,0.647,13.7
12.05.2024 16:00,43,0.593,13.9
12.05.2024 15:00,43,0.593,14.1
12.05.2024 14:00,44,0.647,14.3
12.05.2024 13:00,43,0.593,14.7
12.05.2024 12:00,44,0.647,15.1
12.05.2024 11:00,44,0.647,15.6
12.05.2024 10:00,44,0.647,16.3
12.05.2024 09:00,44,0.647,16.8
12.05.2024 08:00,26,0.0941,16.9
12.05.2024 07:00,26,0.0941,16.9
