Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
21.03.2025 06:10,38,0.362,8
21.03.2025 06:00,38,0.362,8
21.03.2025 05:50,38,0.362,8.1
21.03.2025 05:40,38,0.362,8.1
21.03.2025 05:30,38,0.362,8.1
21.03.2025 05:20,38,0.362,8.1
21.03.2025 05:10,39,0.396,8.1
21.03.2025 05:00,38,0.362,8.1
21.03.2025 04:00,39,0.396,8.2
21.03.2025 03:00,39,0.396,8.3
21.03.2025 02:00,39,0.396,8.4
21.03.2025 01:00,39,0.396,8.5
21.03.2025 00:00,39,0.396,8.4
20.03.2025 23:00,39,0.396,8.3
20.03.2025 22:00,39,0.396,8.3
20.03.2025 21:00,39,0.396,8.2
20.03.2025 20:00,39,0.396,8.1
20.03.2025 19:00,39,0.396,8.2
20.03.2025 18:00,39,0.396,8.1
20.03.2025 17:00,39,0.396,8.1
20.03.2025 16:00,39,0.396,8.1
20.03.2025 15:00,39,0.396,8
20.03.2025 14:00,39,0.396,7.9
20.03.2025 13:00,39,0.396,7.8
20.03.2025 12:00,31,0.178,7.7
20.03.2025 11:00,31,0.178,7.6
20.03.2025 10:00,31,0.178,7.5
20.03.2025 09:00,31,0.178,7.3
20.03.2025 08:00,31,0.178,7.2
20.03.2025 07:00,31,0.178,7.3
20.03.2025 06:00,31,0.178,7.4
