Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
20.04.2024 07:00,27,0.107,12.2
20.04.2024 06:50,28,0.122,12.2
20.04.2024 06:40,28,0.122,12.2
20.04.2024 06:30,27,0.107,12.2
20.04.2024 06:20,28,0.122,12.2
20.04.2024 06:10,28,0.122,12.2
20.04.2024 06:00,27,0.107,12.2
20.04.2024 05:00,27,0.107,12.2
20.04.2024 04:00,27,0.107,12.3
20.04.2024 03:00,27,0.107,12.3
20.04.2024 02:00,27,0.107,12.4
20.04.2024 01:00,27,0.107,12.4
20.04.2024 00:00,27,0.107,12.5
19.04.2024 23:00,27,0.107,12.5
19.04.2024 22:00,27,0.107,12.6
19.04.2024 21:00,27,0.107,12.6
19.04.2024 20:00,27,0.107,12.7
19.04.2024 19:00,27,0.107,12.7
19.04.2024 18:00,27,0.107,12.8
19.04.2024 17:00,27,0.107,12.8
19.04.2024 16:00,27,0.107,12.8
19.04.2024 15:00,27,0.107,12.8
19.04.2024 14:00,27,0.107,12.8
19.04.2024 13:00,27,0.107,12.8
19.04.2024 12:00,27,0.107,12.7
19.04.2024 11:00,27,0.107,12.6
19.04.2024 10:00,27,0.107,12.6
19.04.2024 09:00,25,0.0822,12.6
19.04.2024 08:00,28,0.122,12.6
19.04.2024 07:00,28,0.122,12.6
