Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
23.09.2024 07:10,47,0.811,16.2
23.09.2024 07:00,48,0.873,16.2
23.09.2024 06:50,47,0.811,16.2
23.09.2024 06:40,47,0.811,16.2
23.09.2024 06:30,47,0.811,16.2
23.09.2024 06:20,47,0.811,16.2
23.09.2024 06:10,48,0.873,16.2
23.09.2024 06:00,47,0.811,16.2
23.09.2024 05:00,47,0.811,16.3
23.09.2024 04:00,47,0.811,16.3
23.09.2024 03:00,47,0.811,16.3
23.09.2024 02:00,48,0.873,16.3
23.09.2024 01:00,48,0.873,16.3
23.09.2024 00:00,48,0.873,16.2
22.09.2024 23:00,48,0.873,16.3
22.09.2024 22:00,48,0.873,16.4
22.09.2024 21:00,47,0.811,16.4
22.09.2024 20:00,48,0.873,16.4
22.09.2024 19:00,48,0.873,16.4
22.09.2024 18:00,48,0.873,16.6
22.09.2024 17:00,49,0.936,16.7
22.09.2024 16:00,48,0.873,16.6
22.09.2024 15:00,49,0.936,16.6
22.09.2024 14:00,49,0.936,16.4
22.09.2024 13:00,50,1,16.3
22.09.2024 12:00,50,1,16.2
22.09.2024 11:00,49,0.936,16.1
22.09.2024 10:00,49,0.936,16.1
22.09.2024 09:00,50,1,16.1
22.09.2024 08:00,50,1,16.1
22.09.2024 07:00,50,1,16.1
