Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
06.06.2024 07:10,29,0.139,18.6
06.06.2024 07:00,29,0.139,18.6
06.06.2024 06:50,29,0.139,18.6
06.06.2024 06:40,29,0.139,18.6
06.06.2024 06:30,29,0.139,18.6
06.06.2024 06:20,29,0.139,18.6
06.06.2024 06:10,29,0.139,18.6
06.06.2024 06:00,29,0.139,18.6
06.06.2024 05:00,29,0.139,18.5
06.06.2024 04:00,29,0.139,18.4
06.06.2024 03:00,29,0.139,18.3
06.06.2024 02:00,29,0.139,18.2
06.06.2024 01:00,29,0.139,18
06.06.2024 00:00,29,0.139,17.8
05.06.2024 23:00,29,0.139,17.7
05.06.2024 22:00,40,0.452,17.8
05.06.2024 21:00,41,0.495,17.8
05.06.2024 20:00,41,0.495,18
05.06.2024 19:00,41,0.495,18.1
05.06.2024 18:00,41,0.495,18.3
05.06.2024 17:00,41,0.495,18.5
05.06.2024 16:00,41,0.495,18.7
05.06.2024 15:00,29,0.139,18.6
05.06.2024 14:00,29,0.139,18.4
05.06.2024 13:00,29,0.139,18.3
05.06.2024 12:00,29,0.139,18.1
05.06.2024 11:00,29,0.139,17.9
05.06.2024 10:00,29,0.139,17.8
05.06.2024 09:00,29,0.139,17.7
05.06.2024 08:00,24,0.0711,17.6
05.06.2024 07:00,24,0.0711,17.6
