Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
11.01.2024 06:00,46,0.776,4.4
11.01.2024 05:50,45,0.721,4.4
11.01.2024 05:40,46,0.776,4.4
11.01.2024 05:30,46,0.776,4.4
11.01.2024 05:20,46,0.776,4.4
11.01.2024 05:10,46,0.776,4.4
11.01.2024 05:00,45,0.721,4.4
11.01.2024 04:00,46,0.776,4.4
11.01.2024 03:00,46,0.776,4.4
11.01.2024 02:00,46,0.776,4.4
11.01.2024 01:00,46,0.776,4.4
11.01.2024 00:00,46,0.776,4.5
10.01.2024 23:00,47,0.833,4.5
10.01.2024 22:00,45,0.721,4.5
10.01.2024 21:00,46,0.776,4.5
10.01.2024 20:00,46,0.776,4.5
10.01.2024 19:00,46,0.776,4.5
10.01.2024 18:00,46,0.776,4.5
10.01.2024 17:00,46,0.776,4.6
10.01.2024 16:00,46,0.776,4.6
10.01.2024 15:00,46,0.776,4.6
10.01.2024 14:00,46,0.776,4.5
10.01.2024 13:00,47,0.833,4.5
10.01.2024 12:00,46,0.776,4.5
10.01.2024 11:00,47,0.833,4.5
10.01.2024 10:00,47,0.833,4.6
10.01.2024 09:00,47,0.833,4.6
10.01.2024 08:00,47,0.833,4.6
10.01.2024 07:00,46,0.776,4.6
10.01.2024 06:00,47,0.833,4.6
