Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
05.07.2024 07:00,25,0.0849,20.7
05.07.2024 06:50,25,0.0849,20.7
05.07.2024 06:40,25,0.0849,20.7
05.07.2024 06:30,25,0.0849,20.7
05.07.2024 06:20,26,0.0964,20.7
05.07.2024 06:10,26,0.0964,20.7
05.07.2024 06:00,26,0.0964,20.7
05.07.2024 05:00,26,0.0964,20.8
05.07.2024 04:00,26,0.0964,20.9
05.07.2024 03:00,27,0.109,21
05.07.2024 02:00,27,0.109,21.1
05.07.2024 01:00,28,0.124,21.2
05.07.2024 00:00,30,0.159,21.3
04.07.2024 23:00,31,0.178,21.5
04.07.2024 22:00,25,0.0849,21.7
04.07.2024 21:00,24,0.0744,21.8
04.07.2024 20:00,24,0.0744,21.9
04.07.2024 19:00,24,0.0744,21.9
04.07.2024 18:00,24,0.0744,21.9
04.07.2024 17:00,24,0.0744,21.9
04.07.2024 16:00,24,0.0744,21.8
04.07.2024 15:00,24,0.0744,21.7
04.07.2024 14:00,23,0.0643,21.5
04.07.2024 13:00,23,0.0643,21.4
04.07.2024 12:00,23,0.0643,21.1
04.07.2024 11:00,23,0.0643,21
04.07.2024 10:00,23,0.0643,20.9
04.07.2024 09:00,23,0.0643,20.9
04.07.2024 08:00,23,0.0643,21
04.07.2024 07:00,24,0.0744,21.1
