Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
03.09.2024 07:00,29,0.141,23.8
03.09.2024 06:50,29,0.141,23.8
03.09.2024 06:40,29,0.141,23.8
03.09.2024 06:30,29,0.141,23.9
03.09.2024 06:20,29,0.141,23.9
03.09.2024 06:10,29,0.141,23.9
03.09.2024 06:00,29,0.141,23.9
03.09.2024 05:00,29,0.141,24
03.09.2024 04:00,29,0.141,24.1
03.09.2024 03:00,29,0.141,24.2
03.09.2024 02:00,29,0.141,24.3
03.09.2024 01:00,29,0.141,24.4
03.09.2024 00:00,29,0.141,24.6
02.09.2024 23:00,28,0.124,24.8
02.09.2024 22:00,28,0.124,25
02.09.2024 21:00,28,0.124,25.2
02.09.2024 20:00,28,0.124,25.6
02.09.2024 19:00,28,0.124,25.9
02.09.2024 18:00,28,0.124,26.1
02.09.2024 17:00,28,0.124,26.2
02.09.2024 16:00,28,0.124,26.2
02.09.2024 15:00,28,0.124,26
02.09.2024 14:00,27,0.109,25.5
02.09.2024 13:00,27,0.109,25.2
02.09.2024 12:00,27,0.109,24.8
02.09.2024 11:00,28,0.124,24.4
02.09.2024 10:00,32,0.2,24.1
02.09.2024 09:00,32,0.2,23.9
02.09.2024 08:00,32,0.2,23.8
02.09.2024 07:00,32,0.2,23.8
