Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
31.03.2024 07:00,35,0.28,11
31.03.2024 06:50,35,0.28,11
31.03.2024 06:40,35,0.28,11
31.03.2024 06:30,35,0.28,11
31.03.2024 06:20,35,0.28,11
31.03.2024 06:10,35,0.28,11
31.03.2024 06:00,35,0.28,11
31.03.2024 05:00,35,0.28,11
31.03.2024 04:00,35,0.28,11.1
31.03.2024 03:00,35,0.28,11.1
31.03.2024 02:00,35,0.28,11.1
31.03.2024 01:00,35,0.28,11.1
31.03.2024 00:00,35,0.28,11.1
30.03.2024 23:00,35,0.28,11.2
30.03.2024 22:00,35,0.28,11.2
30.03.2024 21:00,35,0.28,11.3
30.03.2024 20:00,35,0.28,11.3
30.03.2024 19:00,35,0.28,11.3
30.03.2024 18:00,35,0.28,11.2
30.03.2024 17:00,35,0.28,11.1
30.03.2024 16:00,36,0.31,10.9
30.03.2024 15:00,35,0.28,10.8
30.03.2024 14:00,35,0.28,10.6
30.03.2024 13:00,36,0.31,10.5
30.03.2024 12:00,35,0.28,10.4
30.03.2024 11:00,35,0.28,10.3
30.03.2024 10:00,35,0.28,10.3
30.03.2024 09:00,36,0.31,10.3
30.03.2024 08:00,36,0.31,10.3
30.03.2024 07:00,36,0.31,10.4
