Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
05.06.2024 07:00,24,0.0711,17.6
05.06.2024 06:50,24,0.0711,17.6
05.06.2024 06:40,24,0.0711,17.6
05.06.2024 06:30,24,0.0711,17.6
05.06.2024 06:20,24,0.0711,17.6
05.06.2024 06:10,24,0.0711,17.6
05.06.2024 06:00,24,0.0711,17.6
05.06.2024 05:00,24,0.0711,17.6
05.06.2024 04:00,24,0.0711,17.6
05.06.2024 03:00,24,0.0711,17.5
05.06.2024 02:00,24,0.0711,17.4
05.06.2024 01:00,24,0.0711,17.4
05.06.2024 00:00,24,0.0711,17.3
04.06.2024 23:00,24,0.0711,17.3
04.06.2024 22:00,39,0.412,17.4
04.06.2024 21:00,39,0.412,17.5
04.06.2024 20:00,39,0.412,17.6
04.06.2024 19:00,39,0.412,17.7
04.06.2024 18:00,39,0.412,17.9
04.06.2024 17:00,39,0.412,18.1
04.06.2024 16:00,39,0.412,18.2
04.06.2024 15:00,24,0.0711,18.1
04.06.2024 14:00,24,0.0711,18
04.06.2024 13:00,24,0.0711,17.8
04.06.2024 12:00,25,0.0822,17.7
04.06.2024 11:00,25,0.0822,17.6
04.06.2024 10:00,25,0.0822,17.5
04.06.2024 09:00,25,0.0822,17.4
04.06.2024 08:00,25,0.0822,17.4
04.06.2024 07:00,25,0.0822,17.4
