Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
22.08.2024 07:00,42,0.525,22.4
22.08.2024 06:50,42,0.525,22.4
22.08.2024 06:40,42,0.525,22.4
22.08.2024 06:30,42,0.525,22.4
22.08.2024 06:20,42,0.525,22.4
22.08.2024 06:10,42,0.525,22.4
22.08.2024 06:00,42,0.525,22.5
22.08.2024 05:00,42,0.525,22.5
22.08.2024 04:00,43,0.576,22.6
22.08.2024 03:00,43,0.576,22.6
22.08.2024 02:00,43,0.576,22.7
22.08.2024 01:00,44,0.632,22.8
22.08.2024 00:00,44,0.632,22.8
21.08.2024 23:00,44,0.632,22.8
21.08.2024 22:00,45,0.691,22.9
21.08.2024 21:00,44,0.632,22.8
21.08.2024 20:00,45,0.691,22.5
21.08.2024 19:00,45,0.691,22.2
21.08.2024 18:00,45,0.691,22.2
21.08.2024 17:00,45,0.691,22.4
21.08.2024 16:00,45,0.691,22.5
21.08.2024 15:00,46,0.751,22.6
21.08.2024 14:00,46,0.751,22.6
21.08.2024 13:00,46,0.751,22.6
21.08.2024 12:00,46,0.751,22.7
21.08.2024 11:00,46,0.751,22.7
21.08.2024 10:00,46,0.751,22.7
21.08.2024 09:00,46,0.751,22.8
21.08.2024 08:00,46,0.751,23
21.08.2024 07:00,46,0.751,23.1
