Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
29.05.2024 07:00,26,0.0941,17.7
29.05.2024 06:50,26,0.0941,17.7
29.05.2024 06:40,26,0.0941,17.7
29.05.2024 06:30,26,0.0941,17.7
29.05.2024 06:20,26,0.0941,17.6
29.05.2024 06:10,26,0.0941,17.6
29.05.2024 06:00,26,0.0941,17.6
29.05.2024 05:00,26,0.0941,17.5
29.05.2024 04:00,26,0.0941,17.4
29.05.2024 03:00,26,0.0941,17.2
29.05.2024 02:00,26,0.0941,17
29.05.2024 01:00,26,0.0941,16.8
29.05.2024 00:00,26,0.0941,16.7
28.05.2024 23:00,39,0.412,16.8
28.05.2024 22:00,39,0.412,16.9
28.05.2024 21:00,39,0.412,17
28.05.2024 20:00,39,0.412,17.1
28.05.2024 19:00,39,0.412,17.2
28.05.2024 18:00,39,0.412,17.3
28.05.2024 17:00,39,0.412,17.5
28.05.2024 16:00,39,0.412,17.8
28.05.2024 15:00,39,0.412,18.1
28.05.2024 14:00,39,0.412,18.5
28.05.2024 13:00,39,0.412,18.7
28.05.2024 12:00,27,0.107,18.8
28.05.2024 11:00,26,0.0941,18.8
28.05.2024 10:00,26,0.0941,18.8
28.05.2024 09:00,26,0.0941,18.8
28.05.2024 08:00,26,0.0941,18.7
28.05.2024 07:00,26,0.0941,18.6
