Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
31.05.2024 07:00,44,0.647,16.7
31.05.2024 06:50,44,0.647,16.7
31.05.2024 06:40,44,0.647,16.7
31.05.2024 06:30,45,0.703,16.7
31.05.2024 06:20,44,0.647,16.7
31.05.2024 06:10,44,0.647,16.7
31.05.2024 06:00,44,0.647,16.7
31.05.2024 05:00,44,0.647,16.7
31.05.2024 04:00,44,0.647,16.8
31.05.2024 03:00,44,0.647,16.8
31.05.2024 02:00,45,0.703,16.9
31.05.2024 01:00,44,0.647,16.9
31.05.2024 00:00,45,0.703,17
30.05.2024 23:00,44,0.647,17.1
30.05.2024 22:00,44,0.647,17.2
30.05.2024 21:00,44,0.647,17.4
30.05.2024 20:00,44,0.647,17.6
30.05.2024 19:00,45,0.703,17.8
30.05.2024 18:00,45,0.703,18.1
30.05.2024 17:00,44,0.647,18.5
30.05.2024 16:00,44,0.647,18.8
30.05.2024 15:00,26,0.0941,18.8
30.05.2024 14:00,26,0.0941,18.8
30.05.2024 13:00,26,0.0941,18.7
30.05.2024 12:00,26,0.0941,18.7
30.05.2024 11:00,26,0.0941,18.6
30.05.2024 10:00,26,0.0941,18.5
30.05.2024 09:00,26,0.0941,18.5
30.05.2024 08:00,26,0.0941,18.4
30.05.2024 07:00,26,0.0941,18.3
