Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
06.11.2024 06:00,30,0.159,10.8
06.11.2024 05:50,30,0.159,10.8
06.11.2024 05:40,30,0.159,10.8
06.11.2024 05:30,30,0.159,10.8
06.11.2024 05:20,30,0.159,10.8
06.11.2024 05:10,30,0.159,10.8
06.11.2024 05:00,30,0.159,10.8
06.11.2024 04:00,30,0.159,10.8
06.11.2024 03:00,30,0.159,10.8
06.11.2024 02:00,30,0.159,10.8
06.11.2024 01:00,30,0.159,10.9
06.11.2024 00:00,30,0.159,10.9
05.11.2024 23:00,30,0.159,11
05.11.2024 22:00,30,0.159,11
05.11.2024 21:00,30,0.159,11
05.11.2024 20:00,30,0.159,11.1
05.11.2024 19:00,30,0.159,11.2
05.11.2024 18:00,30,0.159,11.2
05.11.2024 17:00,30,0.159,11.2
05.11.2024 16:00,30,0.159,11.3
05.11.2024 15:00,30,0.159,11.3
05.11.2024 14:00,30,0.159,11.3
05.11.2024 13:00,30,0.159,11.3
05.11.2024 12:00,30,0.159,11.2
05.11.2024 11:00,30,0.159,11.2
05.11.2024 10:00,30,0.159,11.1
05.11.2024 09:00,30,0.159,11.1
05.11.2024 08:00,30,0.159,11.1
05.11.2024 07:00,30,0.159,11.1
05.11.2024 06:00,30,0.159,11.1
