Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
12.10.2024 07:00,40,0.435,13.4
12.10.2024 06:50,40,0.435,13.4
12.10.2024 06:40,40,0.435,13.4
12.10.2024 06:30,40,0.435,13.4
12.10.2024 06:20,40,0.435,13.4
12.10.2024 06:10,40,0.435,13.4
12.10.2024 06:00,40,0.435,13.4
12.10.2024 05:00,40,0.435,13.4
12.10.2024 04:00,40,0.435,13.5
12.10.2024 03:00,40,0.435,13.5
12.10.2024 02:00,41,0.478,13.5
12.10.2024 01:00,41,0.478,13.6
12.10.2024 00:00,41,0.478,13.6
11.10.2024 23:00,41,0.478,13.7
11.10.2024 22:00,41,0.478,13.8
11.10.2024 21:00,41,0.478,13.8
11.10.2024 20:00,41,0.478,13.9
11.10.2024 19:00,41,0.478,13.9
11.10.2024 18:00,41,0.478,14
11.10.2024 17:00,41,0.478,14
11.10.2024 16:00,41,0.478,14
11.10.2024 15:00,41,0.478,14.1
11.10.2024 14:00,41,0.478,14.1
11.10.2024 13:00,41,0.478,14
11.10.2024 12:00,41,0.478,14
11.10.2024 11:00,41,0.478,14
11.10.2024 10:00,41,0.478,14
11.10.2024 09:00,40,0.435,14
11.10.2024 08:00,40,0.435,14.1
11.10.2024 07:00,40,0.435,14.1
