Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
20.03.2024 06:00,36,0.31,9.5
20.03.2024 05:50,37,0.342,9.6
20.03.2024 05:40,36,0.31,9.6
20.03.2024 05:30,37,0.342,9.6
20.03.2024 05:20,36,0.31,9.6
20.03.2024 05:10,36,0.31,9.6
20.03.2024 05:00,37,0.342,9.6
20.03.2024 04:00,36,0.31,9.7
20.03.2024 03:00,37,0.342,9.7
20.03.2024 02:00,36,0.31,9.8
20.03.2024 01:00,37,0.342,9.8
20.03.2024 00:00,37,0.342,9.9
19.03.2024 23:00,37,0.342,9.9
19.03.2024 22:00,37,0.342,10
19.03.2024 21:00,37,0.342,10
19.03.2024 20:00,37,0.342,10
19.03.2024 19:00,37,0.342,9.9
19.03.2024 18:00,37,0.342,9.8
19.03.2024 17:00,37,0.342,9.6
19.03.2024 16:00,37,0.342,9.5
19.03.2024 15:00,37,0.342,9.3
19.03.2024 14:00,37,0.342,9.2
19.03.2024 13:00,37,0.342,9.1
19.03.2024 12:00,37,0.342,9
19.03.2024 11:00,37,0.342,9
19.03.2024 10:00,37,0.342,8.9
19.03.2024 09:00,37,0.342,8.9
19.03.2024 08:00,37,0.342,8.9
19.03.2024 07:00,37,0.342,9
19.03.2024 06:00,37,0.342,9.1
