Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
09.07.2024 07:00,24,0.0744,21.5
09.07.2024 06:50,24,0.0744,21.6
09.07.2024 06:40,24,0.0744,21.6
09.07.2024 06:30,24,0.0744,21.6
09.07.2024 06:20,24,0.0744,21.6
09.07.2024 06:10,24,0.0744,21.6
09.07.2024 06:00,24,0.0744,21.6
09.07.2024 05:00,24,0.0744,21.7
09.07.2024 04:00,24,0.0744,21.8
09.07.2024 03:00,24,0.0744,21.9
09.07.2024 02:00,24,0.0744,22
09.07.2024 01:00,24,0.0744,22.2
09.07.2024 00:00,24,0.0744,22.3
08.07.2024 23:00,24,0.0744,22.3
08.07.2024 22:00,24,0.0744,22.4
08.07.2024 21:00,24,0.0744,22.5
08.07.2024 20:00,24,0.0744,22.5
08.07.2024 19:00,24,0.0744,22.4
08.07.2024 18:00,24,0.0744,22.3
08.07.2024 17:00,24,0.0744,22.2
08.07.2024 16:00,24,0.0744,22
08.07.2024 15:00,24,0.0744,21.8
08.07.2024 14:00,24,0.0744,21.7
08.07.2024 13:00,24,0.0744,21.5
08.07.2024 12:00,24,0.0744,21.3
08.07.2024 11:00,24,0.0744,21.1
08.07.2024 10:00,24,0.0744,20.9
08.07.2024 09:00,24,0.0744,20.9
08.07.2024 08:00,25,0.0849,20.9
08.07.2024 07:00,25,0.0849,21
