Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
26.05.2024 07:00,27,0.107,17.5
26.05.2024 06:50,27,0.107,17.5
26.05.2024 06:40,27,0.107,17.5
26.05.2024 06:30,27,0.107,17.5
26.05.2024 06:20,27,0.107,17.5
26.05.2024 06:10,27,0.107,17.4
26.05.2024 06:00,27,0.107,17.4
26.05.2024 05:00,27,0.107,17.3
26.05.2024 04:00,27,0.107,17.2
26.05.2024 03:00,27,0.107,16.9
26.05.2024 02:00,27,0.107,16.7
26.05.2024 01:00,27,0.107,16.5
26.05.2024 00:00,27,0.107,16.4
25.05.2024 23:00,40,0.452,16.6
25.05.2024 22:00,40,0.452,16.7
25.05.2024 21:00,40,0.452,16.9
25.05.2024 20:00,40,0.452,17.2
25.05.2024 19:00,40,0.452,17.5
25.05.2024 18:00,40,0.452,17.9
25.05.2024 17:00,40,0.452,18.4
25.05.2024 16:00,40,0.452,18.6
25.05.2024 15:00,26,0.0941,18.3
25.05.2024 14:00,26,0.0941,18.2
25.05.2024 13:00,26,0.0941,18
25.05.2024 12:00,26,0.0941,17.8
25.05.2024 11:00,26,0.0941,17.6
25.05.2024 10:00,26,0.0941,17.4
25.05.2024 09:00,26,0.0941,17.3
25.05.2024 08:00,26,0.0941,17.2
25.05.2024 07:00,26,0.0941,17.1
