Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
14.02.2024 06:00,66,2.12,6.6
14.02.2024 05:50,67,2.19,6.6
14.02.2024 05:40,66,2.12,6.6
14.02.2024 05:30,66,2.12,6.6
14.02.2024 05:20,67,2.19,6.6
14.02.2024 05:10,67,2.19,6.6
14.02.2024 05:00,66,2.12,6.6
14.02.2024 04:00,67,2.19,6.6
14.02.2024 03:00,68,2.26,6.6
14.02.2024 02:00,68,2.26,6.6
14.02.2024 01:00,68,2.26,6.6
14.02.2024 00:00,68,2.26,6.6
13.02.2024 23:00,68,2.26,6.6
13.02.2024 22:00,68,2.26,6.5
13.02.2024 21:00,68,2.26,6.5
13.02.2024 20:00,69,2.33,6.4
13.02.2024 19:00,69,2.33,6.4
13.02.2024 18:00,68,2.26,6.3
13.02.2024 17:00,71,2.47,6.3
13.02.2024 16:00,69,2.33,6.3
13.02.2024 15:00,70,2.4,6.4
13.02.2024 14:00,71,2.47,6.4
13.02.2024 13:00,69,2.33,6.4
13.02.2024 12:00,71,2.47,6.5
13.02.2024 11:00,70,2.4,6.5
13.02.2024 10:00,71,2.47,6.5
13.02.2024 09:00,71,2.47,6.5
13.02.2024 08:00,71,2.47,6.5
13.02.2024 07:00,71,2.47,6.5
13.02.2024 06:00,71,2.47,6.5
