Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
24.09.2024 07:00,45,0.691,16.6
24.09.2024 06:50,45,0.691,16.6
24.09.2024 06:40,46,0.751,16.6
24.09.2024 06:30,46,0.751,16.6
24.09.2024 06:20,46,0.751,16.6
24.09.2024 06:10,46,0.751,16.6
24.09.2024 06:00,46,0.751,16.6
24.09.2024 05:00,45,0.691,16.7
24.09.2024 04:00,45,0.691,16.8
24.09.2024 03:00,45,0.691,16.8
24.09.2024 02:00,46,0.751,16.9
24.09.2024 01:00,46,0.751,17
24.09.2024 00:00,47,0.811,16.9
23.09.2024 23:00,45,0.691,16.9
23.09.2024 22:00,47,0.811,17.3
23.09.2024 21:00,46,0.751,17.3
23.09.2024 20:00,46,0.751,17.3
23.09.2024 19:00,47,0.811,17.7
23.09.2024 18:00,47,0.811,17.9
23.09.2024 17:00,47,0.811,17.6
23.09.2024 16:00,47,0.811,17.3
23.09.2024 15:00,47,0.811,17.1
23.09.2024 14:00,48,0.873,16.8
23.09.2024 13:00,47,0.811,16.8
23.09.2024 12:00,47,0.811,16.5
23.09.2024 11:00,48,0.873,16.4
23.09.2024 10:00,47,0.811,16.2
23.09.2024 09:00,47,0.811,16.2
23.09.2024 08:00,47,0.811,16.2
23.09.2024 07:00,48,0.873,16.2
