Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
13.02.2024 05:50,72,2.54,6.5
13.02.2024 05:40,71,2.47,6.5
13.02.2024 05:30,71,2.47,6.5
13.02.2024 05:20,72,2.54,6.5
13.02.2024 05:10,72,2.54,6.5
13.02.2024 05:00,70,2.4,6.5
13.02.2024 04:00,72,2.54,6.5
13.02.2024 03:00,71,2.47,6.4
13.02.2024 02:00,71,2.47,6.4
13.02.2024 01:00,71,2.47,6.4
13.02.2024 00:00,71,2.47,6.3
12.02.2024 23:00,72,2.54,6.3
12.02.2024 22:00,71,2.47,6.2
12.02.2024 21:00,71,2.47,6.2
12.02.2024 20:00,71,2.47,6.2
12.02.2024 19:00,71,2.47,6.2
12.02.2024 18:00,72,2.54,6.2
12.02.2024 17:00,71,2.47,6.2
12.02.2024 16:00,72,2.54,6.2
12.02.2024 15:00,71,2.47,6.2
12.02.2024 14:00,72,2.54,6.2
12.02.2024 13:00,71,2.47,6.2
12.02.2024 12:00,73,2.61,6.2
12.02.2024 11:00,71,2.47,6.1
12.02.2024 10:00,18,0.0215,6
12.02.2024 09:00,46,0.761,6
12.02.2024 08:00,67,2.19,6
12.02.2024 07:00,67,2.19,6
12.02.2024 06:00,67,2.19,5.9
