Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
09.01.2024 06:00,51,1.07,5.1
09.01.2024 05:50,51,1.07,5.1
09.01.2024 05:40,51,1.07,5.1
09.01.2024 05:30,51,1.07,5.1
09.01.2024 05:20,51,1.07,5.1
09.01.2024 05:10,51,1.07,5.1
09.01.2024 05:00,51,1.07,5.1
09.01.2024 04:00,51,1.07,5.2
09.01.2024 03:00,51,1.07,5.2
09.01.2024 02:00,52,1.14,5.2
09.01.2024 01:00,52,1.14,5.3
09.01.2024 00:00,52,1.14,5.3
08.01.2024 23:00,53,1.2,5.3
08.01.2024 22:00,53,1.2,5.4
08.01.2024 21:00,54,1.27,5.4
08.01.2024 20:00,54,1.27,5.4
08.01.2024 19:00,55,1.34,5.4
08.01.2024 18:00,55,1.34,5.4
08.01.2024 17:00,56,1.41,5.5
08.01.2024 16:00,56,1.41,5.5
08.01.2024 15:00,57,1.48,5.5
08.01.2024 14:00,58,1.55,5.5
08.01.2024 13:00,59,1.62,5.5
08.01.2024 12:00,61,1.77,5.5
08.01.2024 11:00,49,0.95,5.6
08.01.2024 10:00,16,0.00483,5.6
08.01.2024 09:00,22,0.0366,5.7
08.01.2024 08:00,55,1.34,5.7
08.01.2024 07:00,56,1.41,5.7
08.01.2024 06:00,56,1.41,5.7
