Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
15.04.2024 07:00,33,0.226,15.7
15.04.2024 06:50,33,0.226,15.7
15.04.2024 06:40,33,0.226,15.7
15.04.2024 06:30,33,0.226,15.7
15.04.2024 06:20,33,0.226,15.7
15.04.2024 06:10,33,0.226,15.7
15.04.2024 06:00,33,0.226,15.7
15.04.2024 05:00,32,0.201,15.7
15.04.2024 04:00,32,0.201,15.7
15.04.2024 03:00,32,0.201,15.7
15.04.2024 02:00,32,0.201,15.7
15.04.2024 01:00,32,0.201,15.7
15.04.2024 00:00,32,0.201,15.6
14.04.2024 23:00,32,0.201,15.6
14.04.2024 22:00,32,0.201,15.5
14.04.2024 21:00,32,0.201,15.5
14.04.2024 20:00,32,0.201,15.5
14.04.2024 19:00,32,0.201,15.6
14.04.2024 18:00,32,0.201,15.7
14.04.2024 17:00,32,0.201,15.8
14.04.2024 16:00,32,0.201,15.9
14.04.2024 15:00,32,0.201,15.9
14.04.2024 14:00,32,0.201,15.9
14.04.2024 13:00,32,0.201,15.9
14.04.2024 12:00,32,0.201,15.9
14.04.2024 11:00,32,0.201,15.8
14.04.2024 10:00,32,0.201,15.8
14.04.2024 09:00,32,0.201,15.8
14.04.2024 08:00,32,0.201,15.8
14.04.2024 07:00,32,0.201,15.8
