Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
18.10.2024 07:10,35,0.273,12.9
18.10.2024 07:00,35,0.273,12.9
18.10.2024 06:50,35,0.273,12.9
18.10.2024 06:40,35,0.273,12.9
18.10.2024 06:30,35,0.273,12.9
18.10.2024 06:20,35,0.273,12.9
18.10.2024 06:10,35,0.273,12.9
18.10.2024 06:00,35,0.273,12.9
18.10.2024 05:00,35,0.273,12.9
18.10.2024 04:00,35,0.273,12.9
18.10.2024 03:00,36,0.301,12.9
18.10.2024 02:00,36,0.301,12.9
18.10.2024 01:00,35,0.273,12.9
18.10.2024 00:00,36,0.301,12.9
17.10.2024 23:00,36,0.301,12.9
17.10.2024 22:00,36,0.301,13
17.10.2024 21:00,36,0.301,13
17.10.2024 20:00,36,0.301,13
17.10.2024 19:00,36,0.301,13
17.10.2024 18:00,36,0.301,13
17.10.2024 17:00,36,0.301,13
17.10.2024 16:00,36,0.301,13
17.10.2024 15:00,36,0.301,13
17.10.2024 14:00,36,0.301,12.9
17.10.2024 13:00,36,0.301,12.9
17.10.2024 12:00,36,0.301,12.8
17.10.2024 11:00,36,0.301,12.7
17.10.2024 10:00,36,0.301,12.6
17.10.2024 09:00,36,0.301,12.5
17.10.2024 08:00,36,0.301,12.5
17.10.2024 07:00,37,0.331,12.6
