Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
25.09.2024 07:00,42,0.525,16.3
25.09.2024 06:50,42,0.525,16.3
25.09.2024 06:40,42,0.525,16.3
25.09.2024 06:30,42,0.525,16.3
25.09.2024 06:20,42,0.525,16.3
25.09.2024 06:10,42,0.525,16.3
25.09.2024 06:00,42,0.525,16.4
25.09.2024 05:00,42,0.525,16.4
25.09.2024 04:00,43,0.576,16.4
25.09.2024 03:00,43,0.576,16.4
25.09.2024 02:00,43,0.576,16.4
25.09.2024 01:00,43,0.576,16.3
25.09.2024 00:00,44,0.632,16.2
24.09.2024 23:00,44,0.632,16.1
24.09.2024 22:00,44,0.632,16.1
24.09.2024 21:00,44,0.632,16
24.09.2024 20:00,44,0.632,16
24.09.2024 19:00,44,0.632,15.9
24.09.2024 18:00,44,0.632,16
24.09.2024 17:00,45,0.691,16.1
24.09.2024 16:00,45,0.691,16.2
24.09.2024 15:00,46,0.751,16.3
24.09.2024 14:00,46,0.751,16.5
24.09.2024 13:00,45,0.691,16.7
24.09.2024 12:00,45,0.691,16.7
24.09.2024 11:00,46,0.751,16.7
24.09.2024 10:00,46,0.751,16.7
24.09.2024 09:00,46,0.751,16.7
24.09.2024 08:00,46,0.751,16.6
24.09.2024 07:00,45,0.691,16.6
