Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
24.06.2024 07:10,24,0.0711,20
24.06.2024 07:00,24,0.0711,20
24.06.2024 06:50,24,0.0711,20
24.06.2024 06:40,24,0.0711,20
24.06.2024 06:30,24,0.0711,19.9
24.06.2024 06:20,24,0.0711,19.9
24.06.2024 06:10,24,0.0711,19.9
24.06.2024 06:00,24,0.0711,19.9
24.06.2024 05:00,24,0.0711,19.8
24.06.2024 04:00,24,0.0711,19.6
24.06.2024 03:00,24,0.0711,19.4
24.06.2024 02:00,24,0.0711,19.1
24.06.2024 01:00,24,0.0711,18.8
24.06.2024 00:00,24,0.0711,18.6
23.06.2024 23:00,26,0.0941,18.5
23.06.2024 22:00,39,0.412,18.6
23.06.2024 21:00,40,0.452,18.6
23.06.2024 20:00,40,0.452,18.6
23.06.2024 19:00,40,0.452,18.7
23.06.2024 18:00,40,0.452,18.7
23.06.2024 17:00,40,0.452,18.7
23.06.2024 16:00,40,0.452,18.7
23.06.2024 15:00,40,0.452,18.6
23.06.2024 14:00,40,0.452,18.6
23.06.2024 13:00,40,0.452,18.6
23.06.2024 12:00,40,0.452,18.5
23.06.2024 11:00,40,0.452,18.5
23.06.2024 10:00,40,0.452,18.5
23.06.2024 09:00,40,0.452,18.4
23.06.2024 08:00,40,0.452,18.4
23.06.2024 07:00,40,0.452,18.4
