Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
01.05.2024 07:00,21,0.0427,15.8
01.05.2024 06:50,21,0.0427,15.8
01.05.2024 06:40,21,0.0427,15.9
01.05.2024 06:30,21,0.0427,15.9
01.05.2024 06:20,21,0.0427,15.9
01.05.2024 06:10,21,0.0427,15.9
01.05.2024 06:00,21,0.0427,16
01.05.2024 05:00,21,0.0427,16.1
01.05.2024 04:00,21,0.0427,16.3
01.05.2024 03:00,21,0.0427,16.5
01.05.2024 02:00,21,0.0427,16.7
01.05.2024 01:00,21,0.0427,16.9
01.05.2024 00:00,21,0.0427,17.1
30.04.2024 23:00,21,0.0427,17.3
30.04.2024 22:00,21,0.0427,17.5
30.04.2024 21:00,21,0.0427,17.7
30.04.2024 20:00,21,0.0427,17.8
30.04.2024 19:00,21,0.0427,17.9
30.04.2024 18:00,21,0.0427,17.8
30.04.2024 17:00,21,0.0427,17.6
30.04.2024 16:00,22,0.0513,17.3
30.04.2024 15:00,22,0.0513,17
30.04.2024 14:00,22,0.0513,16.7
30.04.2024 13:00,22,0.0513,16.3
30.04.2024 12:00,22,0.0513,15.9
30.04.2024 11:00,23,0.0608,15.7
30.04.2024 10:00,24,0.0711,15.6
30.04.2024 09:00,25,0.0822,15.7
30.04.2024 08:00,25,0.0822,15.8
30.04.2024 07:00,25,0.0822,15.9
