Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
17.04.2024 07:00,25,0.0822,13.8
17.04.2024 06:50,25,0.0822,13.8
17.04.2024 06:40,25,0.0822,13.8
17.04.2024 06:30,25,0.0822,13.8
17.04.2024 06:20,25,0.0822,13.8
17.04.2024 06:10,25,0.0822,13.8
17.04.2024 06:00,25,0.0822,13.9
17.04.2024 05:00,25,0.0822,14
17.04.2024 04:00,25,0.0822,14.1
17.04.2024 03:00,25,0.0822,14.1
17.04.2024 02:00,25,0.0822,14.2
17.04.2024 01:00,25,0.0822,14.3
17.04.2024 00:00,25,0.0822,14.4
16.04.2024 23:00,26,0.0941,14.6
16.04.2024 22:00,25,0.0822,14.7
16.04.2024 21:00,25,0.0822,14.8
16.04.2024 20:00,25,0.0822,14.9
16.04.2024 19:00,25,0.0822,15.1
16.04.2024 18:00,25,0.0822,15.2
16.04.2024 17:00,25,0.0822,15.3
16.04.2024 16:00,25,0.0822,15.2
16.04.2024 15:00,25,0.0822,15.1
16.04.2024 14:00,25,0.0822,14.9
16.04.2024 13:00,24,0.0711,14.8
16.04.2024 12:00,24,0.0711,14.6
16.04.2024 11:00,25,0.0822,14.6
16.04.2024 10:00,24,0.0711,14.7
16.04.2024 09:00,25,0.0822,14.8
16.04.2024 08:00,27,0.107,14.9
16.04.2024 07:00,38,0.375,15
