Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
01.03.2024 05:50,43,0.593,6.9
01.03.2024 05:40,43,0.593,6.9
01.03.2024 05:30,43,0.593,6.9
01.03.2024 05:20,43,0.593,6.9
01.03.2024 05:10,43,0.593,6.9
01.03.2024 05:00,43,0.593,6.9
01.03.2024 04:00,43,0.593,6.9
01.03.2024 03:00,43,0.593,7
01.03.2024 02:00,43,0.593,7
01.03.2024 01:00,43,0.593,7
01.03.2024 00:00,43,0.593,7
29.02.2024 23:00,44,0.647,7
29.02.2024 22:00,43,0.593,7
29.02.2024 21:00,43,0.593,7
29.02.2024 20:00,44,0.647,7
29.02.2024 19:00,44,0.647,7
29.02.2024 18:00,44,0.647,7
29.02.2024 17:00,43,0.593,7
29.02.2024 16:00,43,0.593,7
29.02.2024 15:00,43,0.593,7
29.02.2024 14:00,43,0.593,7
29.02.2024 13:00,44,0.647,7
29.02.2024 12:00,44,0.647,7
29.02.2024 11:00,44,0.647,7
29.02.2024 10:00,44,0.647,7
29.02.2024 09:00,45,0.703,7
29.02.2024 08:00,45,0.703,7
29.02.2024 07:00,45,0.703,7
29.02.2024 06:00,44,0.647,7
