Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
31.08.2024 07:00,32,0.2,24.1
31.08.2024 06:50,32,0.2,24.1
31.08.2024 06:40,32,0.2,24.1
31.08.2024 06:30,32,0.2,24.2
31.08.2024 06:20,32,0.2,24.2
31.08.2024 06:10,32,0.2,24.2
31.08.2024 06:00,32,0.2,24.2
31.08.2024 05:00,32,0.2,24.3
31.08.2024 04:00,32,0.2,24.4
31.08.2024 03:00,32,0.2,24.5
31.08.2024 02:00,32,0.2,24.6
31.08.2024 01:00,32,0.2,24.7
31.08.2024 00:00,32,0.2,24.8
30.08.2024 23:00,32,0.2,25
30.08.2024 22:00,32,0.2,25.3
30.08.2024 21:00,32,0.2,25.7
30.08.2024 20:00,32,0.2,26
30.08.2024 19:00,32,0.2,26.2
30.08.2024 18:00,32,0.2,26.4
30.08.2024 17:00,32,0.2,26.3
30.08.2024 16:00,32,0.2,26.2
30.08.2024 15:00,32,0.2,26
30.08.2024 14:00,32,0.2,25.7
30.08.2024 13:00,32,0.2,25.3
30.08.2024 12:00,32,0.2,25
30.08.2024 11:00,32,0.2,24.6
30.08.2024 10:00,32,0.2,24.2
30.08.2024 09:00,32,0.2,23.9
30.08.2024 08:00,32,0.2,23.7
30.08.2024 07:00,32,0.2,23.8
