Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
05.04.2024 07:00,35,0.28,11.4
05.04.2024 06:50,35,0.28,11.4
05.04.2024 06:40,35,0.28,11.4
05.04.2024 06:30,35,0.28,11.4
05.04.2024 06:20,35,0.28,11.4
05.04.2024 06:10,35,0.28,11.4
05.04.2024 06:00,35,0.28,11.4
05.04.2024 05:00,35,0.28,11.4
05.04.2024 04:00,35,0.28,11.4
05.04.2024 03:00,35,0.28,11.4
05.04.2024 02:00,35,0.28,11.5
05.04.2024 01:00,35,0.28,11.5
05.04.2024 00:00,34,0.252,11.5
04.04.2024 23:00,35,0.28,11.6
04.04.2024 22:00,34,0.252,11.6
04.04.2024 21:00,35,0.28,11.7
04.04.2024 20:00,34,0.252,11.8
04.04.2024 19:00,34,0.252,11.8
04.04.2024 18:00,34,0.252,11.8
04.04.2024 17:00,34,0.252,11.9
04.04.2024 16:00,34,0.252,11.8
04.04.2024 15:00,34,0.252,11.8
04.04.2024 14:00,34,0.252,11.8
04.04.2024 13:00,34,0.252,11.7
04.04.2024 12:00,34,0.252,11.6
04.04.2024 11:00,28,0.122,11.5
04.04.2024 10:00,31,0.179,11.4
04.04.2024 09:00,34,0.252,11.4
04.04.2024 08:00,34,0.252,11.4
04.04.2024 07:00,34,0.252,11.4
