Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
04.07.2024 07:00,24,0.0744,21.1
04.07.2024 06:50,24,0.0744,21.1
04.07.2024 06:40,24,0.0744,21.1
04.07.2024 06:30,24,0.0744,21.1
04.07.2024 06:20,24,0.0744,21.2
04.07.2024 06:10,24,0.0744,21.2
04.07.2024 06:00,24,0.0744,21.2
04.07.2024 05:00,24,0.0744,21.3
04.07.2024 04:00,24,0.0744,21.4
04.07.2024 03:00,24,0.0744,21.5
04.07.2024 02:00,24,0.0744,21.6
04.07.2024 01:00,24,0.0744,21.7
04.07.2024 00:00,24,0.0744,21.8
03.07.2024 23:00,24,0.0744,22
03.07.2024 22:00,23,0.0643,22.1
03.07.2024 21:00,23,0.0643,22.2
03.07.2024 20:00,24,0.0744,22.3
03.07.2024 19:00,24,0.0744,22.3
03.07.2024 18:00,24,0.0744,22.2
03.07.2024 17:00,23,0.0643,22.1
03.07.2024 16:00,24,0.0744,22
03.07.2024 15:00,24,0.0744,21.9
03.07.2024 14:00,24,0.0744,21.8
03.07.2024 13:00,24,0.0744,21.8
03.07.2024 12:00,24,0.0744,21.7
03.07.2024 11:00,24,0.0744,21.7
03.07.2024 10:00,24,0.0744,21.6
03.07.2024 09:00,24,0.0744,21.7
03.07.2024 08:00,25,0.0849,21.7
03.07.2024 07:00,25,0.0849,21.8
