Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
19.02.2024 05:50,52,1.13,8
19.02.2024 05:40,53,1.2,8
19.02.2024 05:30,53,1.2,8
19.02.2024 05:20,53,1.2,8
19.02.2024 05:10,53,1.2,8
19.02.2024 05:00,53,1.2,8
19.02.2024 04:00,53,1.2,8
19.02.2024 03:00,53,1.2,8
19.02.2024 02:00,53,1.2,8.1
19.02.2024 01:00,53,1.2,8.1
19.02.2024 00:00,53,1.2,8.1
18.02.2024 23:00,53,1.2,8.1
18.02.2024 22:00,53,1.2,8.1
18.02.2024 21:00,53,1.2,8.1
18.02.2024 20:00,53,1.2,8.1
18.02.2024 19:00,53,1.2,8
18.02.2024 18:00,53,1.2,8
18.02.2024 17:00,53,1.2,7.9
18.02.2024 16:00,54,1.27,7.7
18.02.2024 15:00,54,1.27,7.6
18.02.2024 14:00,54,1.27,7.5
18.02.2024 13:00,54,1.27,7.4
18.02.2024 12:00,54,1.27,7.4
18.02.2024 11:00,55,1.34,7.4
18.02.2024 10:00,55,1.34,7.4
18.02.2024 09:00,55,1.34,7.4
18.02.2024 08:00,56,1.41,7.4
18.02.2024 07:00,55,1.34,7.4
18.02.2024 06:00,56,1.41,7.4
