Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
19.03.2025 06:00,32,0.2,6.9
19.03.2025 05:50,32,0.2,6.9
19.03.2025 05:40,32,0.2,6.9
19.03.2025 05:30,32,0.2,6.9
19.03.2025 05:20,32,0.2,6.9
19.03.2025 05:10,32,0.2,6.9
19.03.2025 05:00,32,0.2,6.9
19.03.2025 04:00,32,0.2,7
19.03.2025 03:00,32,0.2,7
19.03.2025 02:00,32,0.2,7.1
19.03.2025 01:00,32,0.2,7.1
19.03.2025 00:00,32,0.2,7.2
18.03.2025 23:00,32,0.2,7.3
18.03.2025 22:00,32,0.2,7.4
18.03.2025 21:00,32,0.2,7.4
18.03.2025 20:00,31,0.178,7.4
18.03.2025 19:00,32,0.2,7.4
18.03.2025 18:00,32,0.2,7.4
18.03.2025 17:00,31,0.178,7.3
18.03.2025 16:00,32,0.2,7.3
18.03.2025 15:00,32,0.2,7.3
18.03.2025 14:00,32,0.2,7.2
18.03.2025 13:00,32,0.2,7
18.03.2025 12:00,32,0.2,6.8
18.03.2025 11:00,32,0.2,6.7
18.03.2025 10:00,32,0.2,6.5
18.03.2025 09:00,39,0.396,6.4
18.03.2025 08:00,39,0.396,6.3
18.03.2025 07:00,39,0.396,6.3
18.03.2025 06:00,39,0.396,6.4
