Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
16.07.2024 07:00,25,0.0849,24.3
16.07.2024 06:50,25,0.0849,24.3
16.07.2024 06:40,25,0.0849,24.3
16.07.2024 06:30,25,0.0849,24.3
16.07.2024 06:20,25,0.0849,24.3
16.07.2024 06:10,25,0.0849,24.3
16.07.2024 06:00,25,0.0849,24.3
16.07.2024 05:00,26,0.0964,24.4
16.07.2024 04:00,25,0.0849,24.4
16.07.2024 03:00,26,0.0964,24.4
16.07.2024 02:00,25,0.0849,24.5
16.07.2024 01:00,25,0.0849,24.5
16.07.2024 00:00,25,0.0849,24.6
15.07.2024 23:00,25,0.0849,24.6
15.07.2024 22:00,25,0.0849,24.7
15.07.2024 21:00,25,0.0849,24.8
15.07.2024 20:00,25,0.0849,24.9
15.07.2024 19:00,25,0.0849,25
15.07.2024 18:00,25,0.0849,24.9
15.07.2024 17:00,25,0.0849,24.8
15.07.2024 16:00,25,0.0849,24.6
15.07.2024 15:00,25,0.0849,24.2
15.07.2024 14:00,25,0.0849,23.9
15.07.2024 13:00,26,0.0964,23.5
15.07.2024 12:00,25,0.0849,23
15.07.2024 11:00,24,0.0744,22.6
15.07.2024 10:00,24,0.0744,22.4
15.07.2024 09:00,23,0.0643,22.3
15.07.2024 08:00,24,0.0744,22.3
15.07.2024 07:00,24,0.0744,22.3
