Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
01.04.2024 07:10,35,0.28,12.2
01.04.2024 07:00,35,0.28,12.2
01.04.2024 06:50,35,0.28,12.2
01.04.2024 06:40,35,0.28,12.3
01.04.2024 06:30,35,0.28,12.3
01.04.2024 06:20,35,0.28,12.3
01.04.2024 06:10,35,0.28,12.3
01.04.2024 06:00,35,0.28,12.3
01.04.2024 05:00,35,0.28,12.4
01.04.2024 04:00,35,0.28,12.4
01.04.2024 03:00,35,0.28,12.4
01.04.2024 02:00,35,0.28,12.5
01.04.2024 01:00,35,0.28,12.5
01.04.2024 00:00,35,0.28,12.5
31.03.2024 23:00,35,0.28,12.5
31.03.2024 22:00,35,0.28,12.5
31.03.2024 21:00,35,0.28,12.5
31.03.2024 20:00,35,0.28,12.4
31.03.2024 19:00,35,0.28,12.3
31.03.2024 18:00,35,0.28,12.1
31.03.2024 17:00,35,0.28,11.9
31.03.2024 16:00,35,0.28,11.6
31.03.2024 15:00,35,0.28,11.5
31.03.2024 14:00,35,0.28,11.4
31.03.2024 13:00,35,0.28,11.3
31.03.2024 12:00,35,0.28,11.2
31.03.2024 11:00,35,0.28,11.1
31.03.2024 10:00,35,0.28,11
31.03.2024 09:00,35,0.28,11
31.03.2024 08:00,35,0.28,11
31.03.2024 07:00,35,0.28,11
