Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
26.02.2024 05:50,47,0.82,7.7
26.02.2024 05:40,46,0.761,7.7
26.02.2024 05:30,46,0.761,7.7
26.02.2024 05:20,47,0.82,7.7
26.02.2024 05:10,46,0.761,7.7
26.02.2024 05:00,47,0.82,7.7
26.02.2024 04:00,47,0.82,7.7
26.02.2024 03:00,47,0.82,7.8
26.02.2024 02:00,47,0.82,7.8
26.02.2024 01:00,47,0.82,7.8
26.02.2024 00:00,46,0.761,7.8
25.02.2024 23:00,47,0.82,7.8
25.02.2024 22:00,47,0.82,7.8
25.02.2024 21:00,46,0.761,7.8
25.02.2024 20:00,47,0.82,7.8
25.02.2024 19:00,47,0.82,7.8
25.02.2024 18:00,46,0.761,7.8
25.02.2024 17:00,47,0.82,7.8
25.02.2024 16:00,47,0.82,7.8
25.02.2024 15:00,47,0.82,7.8
25.02.2024 14:00,47,0.82,7.8
25.02.2024 13:00,47,0.82,7.8
25.02.2024 12:00,47,0.82,7.8
25.02.2024 11:00,47,0.82,7.8
25.02.2024 10:00,48,0.88,7.8
25.02.2024 09:00,48,0.88,7.8
25.02.2024 08:00,48,0.88,7.8
25.02.2024 07:00,47,0.82,7.8
25.02.2024 06:00,48,0.88,7.8
