Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
17.09.2024 07:00,124,7.25,14
17.09.2024 06:50,126,7.48,14
17.09.2024 06:40,126,7.48,14
17.09.2024 06:30,126,7.48,14
17.09.2024 06:20,126,7.48,14
17.09.2024 06:10,124,7.25,14
17.09.2024 06:00,125,7.37,14
17.09.2024 05:00,126,7.48,14
17.09.2024 04:00,126,7.48,13.9
17.09.2024 03:00,130,7.95,13.9
17.09.2024 02:00,127,7.6,13.9
17.09.2024 01:00,129,7.83,13.8
17.09.2024 00:00,129,7.83,13.8
16.09.2024 23:00,130,7.95,13.8
16.09.2024 22:00,130,7.95,13.8
16.09.2024 21:00,131,8.07,13.8
16.09.2024 20:00,132,8.19,13.8
16.09.2024 19:00,136,8.67,13.8
16.09.2024 18:00,138,8.92,13.8
16.09.2024 17:00,139,9.05,13.8
16.09.2024 16:00,136,8.67,13.8
16.09.2024 15:00,139,9.05,13.8
16.09.2024 14:00,139,9.05,13.8
16.09.2024 13:00,139,9.05,13.8
16.09.2024 12:00,143,9.57,13.8
16.09.2024 11:00,141,9.31,13.9
16.09.2024 10:00,144,9.7,13.9
16.09.2024 09:00,143,9.57,13.9
16.09.2024 08:00,145,9.83,13.9
16.09.2024 07:00,143,9.57,13.9
