Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
05.09.2024 07:00,29,0.141,23.9
05.09.2024 06:50,29,0.141,23.9
05.09.2024 06:40,29,0.141,24
05.09.2024 06:30,29,0.141,24
05.09.2024 06:20,29,0.141,24
05.09.2024 06:10,29,0.141,24
05.09.2024 06:00,29,0.141,24.1
05.09.2024 05:00,29,0.141,24.2
05.09.2024 04:00,29,0.141,24.4
05.09.2024 03:00,29,0.141,24.5
05.09.2024 02:00,29,0.141,24.7
05.09.2024 01:00,29,0.141,24.8
05.09.2024 00:00,29,0.141,25
04.09.2024 23:00,29,0.141,25.1
04.09.2024 22:00,29,0.141,25.3
04.09.2024 21:00,29,0.141,25.6
04.09.2024 20:00,29,0.141,25.9
04.09.2024 19:00,29,0.141,26
04.09.2024 18:00,29,0.141,26.1
04.09.2024 17:00,29,0.141,26.1
04.09.2024 16:00,29,0.141,26.2
04.09.2024 15:00,29,0.141,26.2
04.09.2024 14:00,29,0.141,26.1
04.09.2024 13:00,29,0.141,25.6
04.09.2024 12:00,29,0.141,25.1
04.09.2024 11:00,29,0.141,24.7
04.09.2024 10:00,28,0.124,24.2
04.09.2024 09:00,28,0.124,24
04.09.2024 08:00,28,0.124,23.9
04.09.2024 07:00,28,0.124,24
