Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
10.05.2024 07:00,27,0.107,14.8
10.05.2024 06:50,27,0.107,14.8
10.05.2024 06:40,27,0.107,14.7
10.05.2024 06:30,27,0.107,14.7
10.05.2024 06:20,27,0.107,14.6
10.05.2024 06:10,27,0.107,14.6
10.05.2024 06:00,27,0.107,14.5
10.05.2024 05:00,27,0.107,14.3
10.05.2024 04:00,27,0.107,14.1
10.05.2024 03:00,28,0.122,14.1
10.05.2024 02:00,41,0.495,14.4
10.05.2024 01:00,43,0.593,14.8
10.05.2024 00:00,43,0.593,15.2
09.05.2024 23:00,43,0.593,15.8
09.05.2024 22:00,43,0.593,16.5
09.05.2024 21:00,43,0.593,17.2
09.05.2024 20:00,39,0.412,17.4
09.05.2024 19:00,27,0.107,17.5
09.05.2024 18:00,27,0.107,17.4
09.05.2024 17:00,27,0.107,17.4
09.05.2024 16:00,27,0.107,17.3
09.05.2024 15:00,27,0.107,17.1
09.05.2024 14:00,27,0.107,17
09.05.2024 13:00,27,0.107,16.8
09.05.2024 12:00,27,0.107,16.6
09.05.2024 11:00,27,0.107,16.4
09.05.2024 10:00,27,0.107,16.3
09.05.2024 09:00,27,0.107,16.3
09.05.2024 08:00,27,0.107,16.4
09.05.2024 07:00,28,0.122,16.5
