Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
31.10.2024 06:10,35,0.273,13
31.10.2024 06:00,35,0.273,13
31.10.2024 05:50,35,0.273,13
31.10.2024 05:40,35,0.273,13
31.10.2024 05:30,35,0.273,13
31.10.2024 05:20,35,0.273,13
31.10.2024 05:10,35,0.273,13
31.10.2024 05:00,35,0.273,12.9
31.10.2024 04:00,35,0.273,12.9
31.10.2024 03:00,35,0.273,12.9
31.10.2024 02:00,35,0.273,12.9
31.10.2024 01:00,35,0.273,12.9
31.10.2024 00:00,35,0.273,12.9
30.10.2024 23:00,35,0.273,12.9
30.10.2024 22:00,35,0.273,12.9
30.10.2024 21:00,35,0.273,12.9
30.10.2024 20:00,35,0.273,12.9
30.10.2024 19:00,35,0.273,12.9
30.10.2024 18:00,35,0.273,12.9
30.10.2024 17:00,35,0.273,12.9
30.10.2024 16:00,35,0.273,13
30.10.2024 15:00,35,0.273,13
30.10.2024 14:00,35,0.273,13.1
30.10.2024 13:00,26,0.0964,13.2
30.10.2024 12:00,26,0.0964,13.1
30.10.2024 11:00,26,0.0964,13
30.10.2024 10:00,26,0.0964,13
30.10.2024 09:00,26,0.0964,12.9
30.10.2024 08:00,26,0.0964,12.7
30.10.2024 07:00,26,0.0964,12.6
30.10.2024 06:00,26,0.0964,12.6
