Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
17.08.2024 07:10,33,0.223,25.9
17.08.2024 07:00,33,0.223,25.9
17.08.2024 06:50,33,0.223,25.9
17.08.2024 06:40,33,0.223,26
17.08.2024 06:30,33,0.223,26
17.08.2024 06:20,33,0.223,26
17.08.2024 06:10,33,0.223,26
17.08.2024 06:00,33,0.223,26
17.08.2024 05:00,33,0.223,26.1
17.08.2024 04:00,33,0.223,26.2
17.08.2024 03:00,33,0.223,26.3
17.08.2024 02:00,33,0.223,26.3
17.08.2024 01:00,33,0.223,26.4
17.08.2024 00:00,33,0.223,26.4
16.08.2024 23:00,33,0.223,26.5
16.08.2024 22:00,33,0.223,26.5
16.08.2024 21:00,33,0.223,26.5
16.08.2024 20:00,33,0.223,26.5
16.08.2024 19:00,34,0.247,26.4
16.08.2024 18:00,34,0.247,26.1
16.08.2024 17:00,34,0.247,26.1
16.08.2024 16:00,34,0.247,26.3
16.08.2024 15:00,34,0.247,26.4
16.08.2024 14:00,36,0.301,26.5
16.08.2024 13:00,36,0.301,26.5
16.08.2024 12:00,36,0.301,26.4
16.08.2024 11:00,36,0.301,26.2
16.08.2024 10:00,36,0.301,26
16.08.2024 09:00,36,0.301,25.9
16.08.2024 08:00,37,0.331,25.8
16.08.2024 07:00,37,0.331,25.9
