Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
14.06.2024 07:10,26,0.0941,18.7
14.06.2024 07:00,26,0.0941,18.7
14.06.2024 06:50,26,0.0941,18.7
14.06.2024 06:40,26,0.0941,18.7
14.06.2024 06:30,26,0.0941,18.7
14.06.2024 06:20,26,0.0941,18.7
14.06.2024 06:10,26,0.0941,18.7
14.06.2024 06:00,26,0.0941,18.7
14.06.2024 05:00,26,0.0941,18.7
14.06.2024 04:00,26,0.0941,18.7
14.06.2024 03:00,26,0.0941,18.7
14.06.2024 02:00,26,0.0941,18.6
14.06.2024 01:00,26,0.0941,18.5
14.06.2024 00:00,26,0.0941,18.5
13.06.2024 23:00,35,0.28,18.5
13.06.2024 22:00,35,0.28,18.7
13.06.2024 21:00,35,0.28,18.8
13.06.2024 20:00,35,0.28,19
13.06.2024 19:00,35,0.28,19.1
13.06.2024 18:00,35,0.28,19.4
13.06.2024 17:00,35,0.28,19.6
13.06.2024 16:00,35,0.28,19.8
13.06.2024 15:00,26,0.0941,19.8
13.06.2024 14:00,26,0.0941,19.7
13.06.2024 13:00,26,0.0941,19.5
13.06.2024 12:00,26,0.0941,19.4
13.06.2024 11:00,26,0.0941,19.4
13.06.2024 10:00,26,0.0941,19.3
13.06.2024 09:00,26,0.0941,19.2
13.06.2024 08:00,26,0.0941,19.2
13.06.2024 07:00,26,0.0941,19.2
