Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
01.01.2025 06:00,34,0.247,3.3
01.01.2025 05:50,34,0.247,3.3
01.01.2025 05:40,34,0.247,3.3
01.01.2025 05:30,34,0.247,3.3
01.01.2025 05:20,34,0.247,3.3
01.01.2025 05:10,34,0.247,3.3
01.01.2025 05:00,34,0.247,3.3
01.01.2025 04:00,34,0.247,3.4
01.01.2025 03:00,34,0.247,3.4
01.01.2025 02:00,34,0.247,3.4
01.01.2025 01:00,34,0.247,3.4
01.01.2025 00:00,34,0.247,3.4
31.12.2024 23:00,34,0.247,3.4
31.12.2024 22:00,34,0.247,3.5
31.12.2024 21:00,34,0.247,3.4
31.12.2024 20:00,34,0.247,3.4
31.12.2024 19:00,34,0.247,3.4
31.12.2024 18:00,34,0.247,3.5
31.12.2024 17:00,34,0.247,3.5
31.12.2024 16:00,34,0.247,3.5
31.12.2024 15:00,34,0.247,3.6
31.12.2024 14:00,34,0.247,3.6
31.12.2024 13:00,34,0.247,3.6
31.12.2024 12:00,34,0.247,3.5
31.12.2024 11:00,34,0.247,3.5
31.12.2024 10:00,34,0.247,3.5
31.12.2024 09:00,34,0.247,3.5
31.12.2024 08:00,34,0.247,3.5
31.12.2024 07:00,34,0.247,3.5
31.12.2024 06:00,34,0.247,3.5
