Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
19.08.2024 07:10,124,7.25,21.6
19.08.2024 07:00,122,7.03,21.7
19.08.2024 06:50,123,7.14,21.7
19.08.2024 06:40,120,6.81,21.7
19.08.2024 06:30,127,7.6,21.7
19.08.2024 06:20,122,7.03,21.7
19.08.2024 06:10,125,7.37,21.8
19.08.2024 06:00,125,7.37,21.8
19.08.2024 05:00,126,7.48,22.1
19.08.2024 04:00,126,7.48,22.1
19.08.2024 03:00,125,7.37,22.1
19.08.2024 02:00,125,7.37,22.5
19.08.2024 01:00,123,7.14,23.6
19.08.2024 00:00,124,7.25,24.2
18.08.2024 23:00,86,3.59,25.3
18.08.2024 22:00,79,3.05,25.2
18.08.2024 21:00,74,2.68,25.1
18.08.2024 20:00,72,2.54,25.1
18.08.2024 19:00,75,2.75,25.3
18.08.2024 18:00,90,3.92,25.7
18.08.2024 17:00,37,0.331,26.8
18.08.2024 16:00,36,0.301,27.2
18.08.2024 15:00,36,0.301,27.1
18.08.2024 14:00,36,0.301,26.9
18.08.2024 13:00,36,0.301,26.6
18.08.2024 12:00,36,0.301,26.3
18.08.2024 11:00,36,0.301,26.2
18.08.2024 10:00,36,0.301,26
18.08.2024 09:00,36,0.301,25.9
18.08.2024 08:00,36,0.301,25.9
18.08.2024 07:00,36,0.301,26
