Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
15.03.2025 06:10,43,0.576,7.1
15.03.2025 06:00,43,0.576,7.1
15.03.2025 05:50,43,0.576,7.1
15.03.2025 05:40,43,0.576,7.1
15.03.2025 05:30,43,0.576,7.1
15.03.2025 05:20,43,0.576,7.1
15.03.2025 05:10,43,0.576,7.1
15.03.2025 05:00,43,0.576,7.1
15.03.2025 04:00,43,0.576,7.2
15.03.2025 03:00,43,0.576,7.2
15.03.2025 02:00,43,0.576,7.2
15.03.2025 01:00,42,0.525,7.2
15.03.2025 00:00,43,0.576,7.2
14.03.2025 23:00,42,0.525,7.3
14.03.2025 22:00,43,0.576,7.3
14.03.2025 21:00,43,0.576,7.3
14.03.2025 20:00,43,0.576,7.3
14.03.2025 19:00,43,0.576,7.3
14.03.2025 18:00,43,0.576,7.2
14.03.2025 17:00,42,0.525,7.2
14.03.2025 16:00,42,0.525,7.2
14.03.2025 15:00,43,0.576,7.1
14.03.2025 14:00,43,0.576,7.1
14.03.2025 13:00,43,0.576,7.1
14.03.2025 12:00,42,0.525,7.2
14.03.2025 11:00,42,0.525,7.1
14.03.2025 10:00,42,0.525,7
14.03.2025 09:00,24,0.0744,7
14.03.2025 08:00,30,0.159,7
14.03.2025 07:00,30,0.159,7
14.03.2025 06:00,30,0.159,7
