Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
08.01.2024 06:00,56,1.41,5.7
08.01.2024 05:50,56,1.41,5.7
08.01.2024 05:40,56,1.41,5.7
08.01.2024 05:30,57,1.48,5.7
08.01.2024 05:20,56,1.41,5.7
08.01.2024 05:10,56,1.41,5.7
08.01.2024 05:00,57,1.48,5.7
08.01.2024 04:00,57,1.48,5.8
08.01.2024 03:00,58,1.55,5.8
08.01.2024 02:00,58,1.55,5.8
08.01.2024 01:00,59,1.62,5.8
08.01.2024 00:00,58,1.55,5.8
07.01.2024 23:00,59,1.62,5.8
07.01.2024 22:00,59,1.62,5.9
07.01.2024 21:00,58,1.55,5.9
07.01.2024 20:00,59,1.62,5.9
07.01.2024 19:00,60,1.69,5.9
07.01.2024 18:00,59,1.62,5.9
07.01.2024 17:00,60,1.69,5.9
07.01.2024 16:00,60,1.69,5.9
07.01.2024 15:00,61,1.77,5.9
07.01.2024 14:00,61,1.77,6
07.01.2024 13:00,60,1.69,6
07.01.2024 12:00,61,1.77,5.9
07.01.2024 11:00,61,1.77,6
07.01.2024 10:00,62,1.84,6
07.01.2024 09:00,61,1.77,6
07.01.2024 08:00,61,1.77,6
07.01.2024 07:00,63,1.91,6
07.01.2024 06:00,62,1.84,6
