Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
11.03.2024 02:00,39,0.412,7.8
11.03.2024 01:00,39,0.412,7.8
11.03.2024 00:00,39,0.412,7.8
10.03.2024 23:00,39,0.412,7.8
10.03.2024 22:00,39,0.412,7.8
10.03.2024 21:00,39,0.412,7.8
10.03.2024 20:00,39,0.412,7.9
10.03.2024 19:00,39,0.412,7.9
10.03.2024 18:00,39,0.412,7.9
10.03.2024 17:00,39,0.412,7.8
10.03.2024 16:00,39,0.412,7.8
10.03.2024 15:00,39,0.412,7.8
10.03.2024 14:00,38,0.375,7.7
10.03.2024 13:00,38,0.375,7.6
10.03.2024 12:00,38,0.375,7.5
10.03.2024 11:00,39,0.412,7.5
10.03.2024 10:00,38,0.375,7.5
10.03.2024 09:00,39,0.412,7.4
10.03.2024 08:00,38,0.375,7.4
10.03.2024 07:00,39,0.412,7.4
10.03.2024 06:00,39,0.412,7.5
