Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
09.09.2024 07:00,28,0.124,23.8
09.09.2024 06:50,28,0.124,23.8
09.09.2024 06:40,28,0.124,23.9
09.09.2024 06:30,28,0.124,23.9
09.09.2024 06:20,28,0.124,23.9
09.09.2024 06:10,28,0.124,23.9
09.09.2024 06:00,28,0.124,23.9
09.09.2024 05:00,28,0.124,24
09.09.2024 04:00,28,0.124,24.1
09.09.2024 03:00,28,0.124,24.1
09.09.2024 02:00,28,0.124,24.2
09.09.2024 01:00,28,0.124,24.3
09.09.2024 00:00,28,0.124,24.5
08.09.2024 23:00,28,0.124,24.6
08.09.2024 22:00,28,0.124,24.8
08.09.2024 21:00,28,0.124,25
08.09.2024 20:00,28,0.124,25.4
08.09.2024 19:00,28,0.124,25.7
08.09.2024 18:00,28,0.124,25.8
08.09.2024 17:00,27,0.109,25.9
08.09.2024 16:00,28,0.124,26
08.09.2024 15:00,27,0.109,25.9
08.09.2024 14:00,27,0.109,25.4
08.09.2024 13:00,27,0.109,25.1
08.09.2024 12:00,27,0.109,24.6
08.09.2024 11:00,26,0.0964,24.1
08.09.2024 10:00,27,0.109,23.6
08.09.2024 09:00,27,0.109,23.2
08.09.2024 08:00,28,0.124,23
08.09.2024 07:00,27,0.109,23.1
