Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
01.02.2024 06:00,41,0.495,4
01.02.2024 05:50,41,0.495,4
01.02.2024 05:40,41,0.495,4
01.02.2024 05:30,41,0.495,4
01.02.2024 05:20,41,0.495,4
01.02.2024 05:10,41,0.495,4
01.02.2024 05:00,41,0.495,4
01.02.2024 04:00,41,0.495,4
01.02.2024 03:00,41,0.495,4.1
01.02.2024 02:00,41,0.495,4.1
01.02.2024 01:00,42,0.542,4.1
01.02.2024 00:00,42,0.542,4.1
31.01.2024 23:00,42,0.542,4.1
31.01.2024 22:00,42,0.542,4.1
31.01.2024 21:00,42,0.542,4.1
31.01.2024 20:00,43,0.593,4.1
31.01.2024 19:00,43,0.593,4.1
31.01.2024 18:00,43,0.593,4.1
31.01.2024 17:00,44,0.647,4.1
31.01.2024 16:00,44,0.647,4.1
31.01.2024 15:00,45,0.703,4.1
31.01.2024 14:00,26,0.0941,4.1
31.01.2024 13:00,26,0.0941,4.1
31.01.2024 12:00,26,0.0941,4
31.01.2024 11:00,26,0.0941,4
31.01.2024 10:00,26,0.0941,4
31.01.2024 09:00,22,0.0513,4
31.01.2024 08:00,40,0.452,4
31.01.2024 07:00,40,0.452,4
31.01.2024 06:00,40,0.452,4
