Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
07.04.2024 07:00,34,0.252,14.4
07.04.2024 06:50,35,0.28,14.4
07.04.2024 06:40,35,0.28,14.4
07.04.2024 06:30,35,0.28,14.4
07.04.2024 06:20,34,0.252,14.4
07.04.2024 06:10,35,0.28,14.4
07.04.2024 06:00,35,0.28,14.4
07.04.2024 05:00,35,0.28,14.4
07.04.2024 04:00,35,0.28,14.3
07.04.2024 03:00,35,0.28,14.3
07.04.2024 02:00,35,0.28,14.2
07.04.2024 01:00,35,0.28,14.1
07.04.2024 00:00,35,0.28,13.9
06.04.2024 23:00,35,0.28,13.7
06.04.2024 22:00,35,0.28,13.5
06.04.2024 21:00,35,0.28,13.4
06.04.2024 20:00,35,0.28,13.4
06.04.2024 19:00,35,0.28,13.4
06.04.2024 18:00,35,0.28,13.6
06.04.2024 17:00,35,0.28,13.6
06.04.2024 16:00,35,0.28,13.6
06.04.2024 15:00,35,0.28,13.6
06.04.2024 14:00,35,0.28,13.4
06.04.2024 13:00,35,0.28,13.3
06.04.2024 12:00,35,0.28,13.1
06.04.2024 11:00,35,0.28,13
06.04.2024 10:00,35,0.28,13
06.04.2024 09:00,35,0.28,13
06.04.2024 08:00,35,0.28,13
06.04.2024 07:00,35,0.28,13
