Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
08.07.2024 07:10,25,0.0849,20.9
08.07.2024 07:00,25,0.0849,21
08.07.2024 06:50,25,0.0849,21
08.07.2024 06:40,25,0.0849,21
08.07.2024 06:30,25,0.0849,21
08.07.2024 06:20,25,0.0849,21
08.07.2024 06:10,25,0.0849,21
08.07.2024 06:00,25,0.0849,21
08.07.2024 05:00,25,0.0849,21.2
08.07.2024 04:00,25,0.0849,21.3
08.07.2024 03:00,25,0.0849,21.4
08.07.2024 02:00,25,0.0849,21.5
08.07.2024 01:00,25,0.0849,21.6
08.07.2024 00:00,25,0.0849,21.7
07.07.2024 23:00,25,0.0849,21.7
07.07.2024 22:00,25,0.0849,21.8
07.07.2024 21:00,25,0.0849,21.8
07.07.2024 20:00,25,0.0849,21.8
07.07.2024 19:00,25,0.0849,21.8
07.07.2024 18:00,25,0.0849,21.8
07.07.2024 17:00,25,0.0849,21.8
07.07.2024 16:00,25,0.0849,21.7
07.07.2024 15:00,25,0.0849,21.7
07.07.2024 14:00,25,0.0849,21.6
07.07.2024 13:00,25,0.0849,21.6
07.07.2024 12:00,25,0.0849,21.6
07.07.2024 11:00,26,0.0964,21.7
07.07.2024 10:00,26,0.0964,21.7
07.07.2024 09:00,26,0.0964,21.8
07.07.2024 08:00,26,0.0964,21.8
07.07.2024 07:00,26,0.0964,21.9
