Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
17.11.2024 06:10,31,0.178,7.6
17.11.2024 06:00,31,0.178,7.6
17.11.2024 05:50,31,0.178,7.6
17.11.2024 05:40,31,0.178,7.6
17.11.2024 05:30,31,0.178,7.6
17.11.2024 05:20,31,0.178,7.6
17.11.2024 05:10,31,0.178,7.6
17.11.2024 05:00,31,0.178,7.6
17.11.2024 04:00,31,0.178,7.7
17.11.2024 03:00,31,0.178,7.7
17.11.2024 02:00,31,0.178,7.7
17.11.2024 01:00,31,0.178,7.7
17.11.2024 00:00,31,0.178,7.7
16.11.2024 23:00,31,0.178,7.7
16.11.2024 22:00,31,0.178,7.7
16.11.2024 21:00,31,0.178,7.7
16.11.2024 20:00,31,0.178,7.7
16.11.2024 19:00,31,0.178,7.8
16.11.2024 18:00,31,0.178,7.8
16.11.2024 17:00,31,0.178,7.8
16.11.2024 16:00,31,0.178,7.9
16.11.2024 15:00,31,0.178,7.9
16.11.2024 14:00,31,0.178,7.9
16.11.2024 13:00,31,0.178,7.9
16.11.2024 12:00,32,0.2,7.9
16.11.2024 11:00,33,0.223,7.8
16.11.2024 10:00,33,0.223,7.8
16.11.2024 09:00,34,0.247,7.8
16.11.2024 08:00,33,0.223,7.8
16.11.2024 07:00,33,0.223,7.8
16.11.2024 06:00,34,0.247,7.8
