Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
23.05.2024 07:10,26,0.0941,16.8
23.05.2024 07:00,26,0.0941,16.8
23.05.2024 06:50,26,0.0941,16.8
23.05.2024 06:40,26,0.0941,16.8
23.05.2024 06:30,26,0.0941,16.8
23.05.2024 06:20,26,0.0941,16.8
23.05.2024 06:10,26,0.0941,16.8
23.05.2024 06:00,26,0.0941,16.7
23.05.2024 05:00,26,0.0941,16.6
23.05.2024 04:00,26,0.0941,16.5
23.05.2024 03:00,26,0.0941,16.3
23.05.2024 02:00,26,0.0941,16
23.05.2024 01:00,26,0.0941,15.7
23.05.2024 00:00,26,0.0941,15.5
22.05.2024 23:00,26,0.0941,15.4
22.05.2024 22:00,41,0.495,15.5
22.05.2024 21:00,42,0.542,15.7
22.05.2024 20:00,43,0.593,15.9
22.05.2024 19:00,43,0.593,16.2
22.05.2024 18:00,43,0.593,16.7
22.05.2024 17:00,43,0.593,17.2
22.05.2024 16:00,43,0.593,17.7
22.05.2024 15:00,35,0.28,17.6
22.05.2024 14:00,26,0.0941,17.6
22.05.2024 13:00,26,0.0941,17.5
22.05.2024 12:00,26,0.0941,17.4
22.05.2024 11:00,26,0.0941,17.3
22.05.2024 10:00,26,0.0941,17.3
22.05.2024 09:00,26,0.0941,17.2
22.05.2024 08:00,26,0.0941,17.2
22.05.2024 07:00,26,0.0941,17.1
