Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
08.02.2024 06:10,47,0.82,5
08.02.2024 06:00,47,0.82,5
08.02.2024 05:50,47,0.82,5
08.02.2024 05:40,47,0.82,5
08.02.2024 05:30,47,0.82,5
08.02.2024 05:20,47,0.82,5
08.02.2024 05:10,46,0.761,5
08.02.2024 05:00,47,0.82,5
08.02.2024 04:00,46,0.761,5
08.02.2024 03:00,47,0.82,5
08.02.2024 02:00,46,0.761,5
08.02.2024 01:00,45,0.703,5
08.02.2024 00:00,45,0.703,5
07.02.2024 23:00,44,0.647,5
07.02.2024 22:00,43,0.593,5
07.02.2024 21:00,43,0.593,5
07.02.2024 20:00,42,0.542,5
07.02.2024 19:00,42,0.542,5
07.02.2024 18:00,41,0.495,5
07.02.2024 17:00,41,0.495,5.1
07.02.2024 16:00,41,0.495,5.1
07.02.2024 15:00,40,0.452,5.1
07.02.2024 14:00,40,0.452,5
07.02.2024 13:00,40,0.452,5
07.02.2024 12:00,40,0.452,5
07.02.2024 11:00,40,0.452,5
07.02.2024 10:00,40,0.452,4.9
07.02.2024 09:00,35,0.28,4.9
07.02.2024 08:00,39,0.412,4.9
07.02.2024 07:00,39,0.412,4.9
07.02.2024 06:00,39,0.412,4.9
