Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
12.09.2024 07:10,60,1.69,21.1
12.09.2024 07:00,61,1.77,21.1
12.09.2024 06:50,61,1.77,21.1
12.09.2024 06:40,61,1.77,21.1
12.09.2024 06:30,61,1.77,21.1
12.09.2024 06:20,61,1.77,21.1
12.09.2024 06:10,61,1.77,21.1
12.09.2024 06:00,61,1.77,21.1
12.09.2024 05:00,61,1.77,21.2
12.09.2024 04:00,61,1.77,21.2
12.09.2024 03:00,61,1.77,21.3
12.09.2024 02:00,61,1.77,21.3
12.09.2024 01:00,63,1.91,21.3
12.09.2024 00:00,62,1.84,21.4
11.09.2024 23:00,63,1.91,21.4
11.09.2024 22:00,62,1.84,21.5
11.09.2024 21:00,62,1.84,21.5
11.09.2024 20:00,62,1.84,21.5
11.09.2024 19:00,62,1.84,21.6
11.09.2024 18:00,63,1.91,21.6
11.09.2024 17:00,63,1.91,21.6
11.09.2024 16:00,62,1.84,21.6
11.09.2024 15:00,63,1.91,21.7
11.09.2024 14:00,59,1.62,21.7
11.09.2024 13:00,31,0.178,21.7
11.09.2024 12:00,31,0.178,21.5
11.09.2024 11:00,31,0.178,21.4
11.09.2024 10:00,31,0.178,21.3
11.09.2024 09:00,31,0.178,21.3
11.09.2024 08:00,31,0.178,21.3
11.09.2024 07:00,31,0.178,21.3
