Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
08.05.2024 07:00,43,0.593,16.7
08.05.2024 06:50,44,0.647,16.7
08.05.2024 06:40,43,0.593,16.7
08.05.2024 06:30,43,0.593,16.7
08.05.2024 06:20,43,0.593,16.7
08.05.2024 06:10,43,0.593,16.8
08.05.2024 06:00,44,0.647,16.8
08.05.2024 05:00,43,0.593,16.8
08.05.2024 04:00,44,0.647,16.8
08.05.2024 03:00,43,0.593,16.8
08.05.2024 02:00,43,0.593,16.9
08.05.2024 01:00,43,0.593,16.9
08.05.2024 00:00,43,0.593,16.9
07.05.2024 23:00,43,0.593,16.9
07.05.2024 22:00,43,0.593,16.9
07.05.2024 21:00,43,0.593,16.9
07.05.2024 20:00,45,0.703,16.9
07.05.2024 19:00,45,0.703,16.9
07.05.2024 18:00,45,0.703,16.9
07.05.2024 17:00,44,0.647,16.9
07.05.2024 16:00,45,0.703,16.9
07.05.2024 15:00,45,0.703,16.8
07.05.2024 14:00,45,0.703,16.8
07.05.2024 13:00,44,0.647,16.8
07.05.2024 12:00,28,0.122,16.8
07.05.2024 11:00,28,0.122,16.8
07.05.2024 10:00,27,0.107,16.9
07.05.2024 09:00,27,0.107,16.9
07.05.2024 08:00,27,0.107,17
07.05.2024 07:00,25,0.0822,17.1
