Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
23.10.2024 07:10,27,0.109,12.4
23.10.2024 07:00,27,0.109,12.4
23.10.2024 06:50,27,0.109,12.4
23.10.2024 06:40,27,0.109,12.4
23.10.2024 06:30,27,0.109,12.4
23.10.2024 06:20,27,0.109,12.4
23.10.2024 06:10,27,0.109,12.4
23.10.2024 06:00,27,0.109,12.4
23.10.2024 05:00,27,0.109,12.5
23.10.2024 04:00,27,0.109,12.6
23.10.2024 03:00,27,0.109,12.6
23.10.2024 02:00,27,0.109,12.6
23.10.2024 01:00,27,0.109,12.7
23.10.2024 00:00,27,0.109,12.7
22.10.2024 23:00,27,0.109,12.7
22.10.2024 22:00,27,0.109,12.7
22.10.2024 21:00,27,0.109,12.8
22.10.2024 20:00,27,0.109,12.8
22.10.2024 19:00,27,0.109,12.8
22.10.2024 18:00,27,0.109,12.8
22.10.2024 17:00,27,0.109,12.7
22.10.2024 16:00,27,0.109,12.7
22.10.2024 15:00,27,0.109,12.7
22.10.2024 14:00,28,0.124,12.7
22.10.2024 13:00,28,0.124,12.7
22.10.2024 12:00,28,0.124,12.6
22.10.2024 11:00,28,0.124,12.5
22.10.2024 10:00,28,0.124,12.4
22.10.2024 09:00,28,0.124,12.4
22.10.2024 08:00,28,0.124,12.4
22.10.2024 07:00,28,0.124,12.4
