Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
08.09.2024 07:00,27,0.109,23.1
08.09.2024 06:50,27,0.109,23.1
08.09.2024 06:40,28,0.124,23.2
08.09.2024 06:30,28,0.124,23.2
08.09.2024 06:20,27,0.109,23.2
08.09.2024 06:10,27,0.109,23.2
08.09.2024 06:00,27,0.109,23.2
08.09.2024 05:00,27,0.109,23.3
08.09.2024 04:00,27,0.109,23.4
08.09.2024 03:00,27,0.109,23.5
08.09.2024 02:00,27,0.109,23.7
08.09.2024 01:00,27,0.109,23.8
08.09.2024 00:00,27,0.109,23.9
07.09.2024 23:00,27,0.109,24
07.09.2024 22:00,27,0.109,24.2
07.09.2024 21:00,27,0.109,24.4
07.09.2024 20:00,28,0.124,24.6
07.09.2024 19:00,28,0.124,24.8
07.09.2024 18:00,28,0.124,25
07.09.2024 17:00,28,0.124,25.1
07.09.2024 16:00,28,0.124,25.1
07.09.2024 15:00,28,0.124,25.2
07.09.2024 14:00,28,0.124,25.2
07.09.2024 13:00,28,0.124,24.9
07.09.2024 12:00,28,0.124,24.6
07.09.2024 11:00,28,0.124,24.1
07.09.2024 10:00,28,0.124,23.4
07.09.2024 09:00,27,0.109,23
07.09.2024 08:00,28,0.124,22.9
07.09.2024 07:00,27,0.109,22.9
