Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
20.03.2025 06:00,31,0.178,7.4
20.03.2025 05:50,31,0.178,7.4
20.03.2025 05:40,31,0.178,7.4
20.03.2025 05:30,32,0.2,7.4
20.03.2025 05:20,32,0.2,7.4
20.03.2025 05:10,32,0.2,7.4
20.03.2025 05:00,32,0.2,7.5
20.03.2025 04:00,32,0.2,7.6
20.03.2025 03:00,32,0.2,7.6
20.03.2025 02:00,32,0.2,7.7
20.03.2025 01:00,31,0.178,7.8
20.03.2025 00:00,32,0.2,7.9
19.03.2025 23:00,32,0.2,7.9
19.03.2025 22:00,32,0.2,8
19.03.2025 21:00,32,0.2,8.1
19.03.2025 20:00,32,0.2,8.2
19.03.2025 19:00,32,0.2,8.2
19.03.2025 18:00,32,0.2,8.1
19.03.2025 17:00,32,0.2,7.9
19.03.2025 16:00,32,0.2,7.8
19.03.2025 15:00,32,0.2,7.7
19.03.2025 14:00,32,0.2,7.6
19.03.2025 13:00,32,0.2,7.5
19.03.2025 12:00,32,0.2,7.3
19.03.2025 11:00,32,0.2,7.2
19.03.2025 10:00,32,0.2,7
19.03.2025 09:00,32,0.2,6.8
19.03.2025 08:00,31,0.178,6.8
19.03.2025 07:00,32,0.2,6.8
19.03.2025 06:00,32,0.2,6.9
