Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
20.08.2024 07:00,81,3.2,21.3
20.08.2024 06:50,80,3.12,21.3
20.08.2024 06:40,81,3.2,21.3
20.08.2024 06:30,82,3.27,21.3
20.08.2024 06:20,80,3.12,21.3
20.08.2024 06:10,82,3.27,21.2
20.08.2024 06:00,82,3.27,21.3
20.08.2024 05:00,82,3.27,21.3
20.08.2024 04:00,82,3.27,21.3
20.08.2024 03:00,83,3.35,21.3
20.08.2024 02:00,85,3.51,21.4
20.08.2024 01:00,90,3.92,21.5
20.08.2024 00:00,88,3.75,21.6
19.08.2024 23:00,93,4.18,21.7
19.08.2024 22:00,97,4.53,21.7
19.08.2024 21:00,98,4.62,21.7
19.08.2024 20:00,102,4.99,21.7
19.08.2024 19:00,108,5.57,21.8
19.08.2024 18:00,108,5.57,21.9
19.08.2024 17:00,113,6.07,22
19.08.2024 16:00,113,6.07,22.1
19.08.2024 15:00,115,6.28,22.1
19.08.2024 14:00,115,6.28,22.1
19.08.2024 13:00,116,6.38,22
19.08.2024 12:00,118,6.6,22
19.08.2024 11:00,117,6.49,21.9
19.08.2024 10:00,120,6.81,21.7
19.08.2024 09:00,119,6.7,21.5
19.08.2024 08:00,119,6.7,21.6
19.08.2024 07:00,122,7.03,21.7
