Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
25.02.2024 06:00,48,0.88,7.8
25.02.2024 05:50,48,0.88,7.8
25.02.2024 05:40,48,0.88,7.8
25.02.2024 05:30,48,0.88,7.8
25.02.2024 05:20,48,0.88,7.8
25.02.2024 05:10,48,0.88,7.8
25.02.2024 05:00,48,0.88,7.8
25.02.2024 04:00,48,0.88,7.9
25.02.2024 03:00,48,0.88,7.9
25.02.2024 02:00,48,0.88,7.9
25.02.2024 01:00,49,0.942,7.9
25.02.2024 00:00,49,0.942,7.9
24.02.2024 23:00,48,0.88,7.9
24.02.2024 22:00,49,0.942,7.9
24.02.2024 21:00,49,0.942,7.9
24.02.2024 20:00,49,0.942,7.9
24.02.2024 19:00,49,0.942,7.8
24.02.2024 18:00,50,1,7.8
24.02.2024 17:00,49,0.942,7.8
24.02.2024 16:00,50,1,7.7
24.02.2024 15:00,50,1,7.7
24.02.2024 14:00,50,1,7.7
24.02.2024 13:00,50,1,7.6
24.02.2024 12:00,50,1,7.6
24.02.2024 11:00,50,1,7.6
24.02.2024 10:00,51,1.07,7.6
24.02.2024 09:00,50,1,7.6
24.02.2024 08:00,51,1.07,7.6
24.02.2024 07:00,50,1,7.6
24.02.2024 06:00,50,1,7.7
