Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
11.08.2024 07:00,32,0.2,23.3
11.08.2024 06:50,32,0.2,23.4
11.08.2024 06:40,32,0.2,23.4
11.08.2024 06:30,32,0.2,23.4
11.08.2024 06:20,32,0.2,23.4
11.08.2024 06:10,32,0.2,23.4
11.08.2024 06:00,32,0.2,23.4
11.08.2024 05:00,32,0.2,23.5
11.08.2024 04:00,33,0.223,23.6
11.08.2024 03:00,33,0.223,23.6
11.08.2024 02:00,33,0.223,23.6
11.08.2024 01:00,33,0.223,23.7
11.08.2024 00:00,33,0.223,23.7
10.08.2024 23:00,33,0.223,23.6
10.08.2024 22:00,33,0.223,23.4
10.08.2024 21:00,33,0.223,23.6
10.08.2024 20:00,33,0.223,23.7
10.08.2024 19:00,33,0.223,23.7
10.08.2024 18:00,33,0.223,23.8
10.08.2024 17:00,34,0.247,24
10.08.2024 16:00,34,0.247,24.1
10.08.2024 15:00,34,0.247,24.3
10.08.2024 14:00,34,0.247,24.2
10.08.2024 13:00,34,0.247,24.1
10.08.2024 12:00,35,0.273,24.3
10.08.2024 11:00,35,0.273,23.9
10.08.2024 10:00,35,0.273,23.7
10.08.2024 09:00,35,0.273,23.6
10.08.2024 08:00,36,0.301,23.5
10.08.2024 07:00,36,0.301,23.4
